|id|title|location|company|industry|seniority|text
117|1947064463|Data analyst (H/M)|Gandia, ES|"Eurofirms ETT | Eurofirms Group"|Marketing & Advertising, Food & Beverages, Human Resources|Entry level|"
        <strong><u>Descripción<br>
<br>
</u></strong>Seleccionamos un data analyst (H/M) para empresa del sector tecnológico ubicada en Gandia. La persona seleccionada realizará las siguientes funciones:<br>
<ul><li> Tratamiento, explotación y análisis de datos de marketing y estadística.</li><li> Desarrollo de aplicaciones en proyectos informáticos.</li><li> Participación en proyectos internacionales en colaboración con primeras firmas del sector.<br>
</li></ul><strong><u>Función<br>
<br>
</u></strong>Ingeniero/a telecomunicaciones<br>
<br>
<strong><u>Requisitos<br>
</u></strong><ul><li> Experiencia mínimo de 1 año.</li><li> Buscamos a una persona con capacidad de aprendizaje y mentalidad analítica.</li><li> Valorable residencia cercana al puesto de trabajo.<br>
</li></ul><strong><u>Formación<br>
</u></strong><ul><li> Titulados en rama de ciencias: Matemáticas, Estadística, Informática, Ingenierías. - Conocimientos en Data processing. Análisis estadístico. Big Data. Programación y cálculo de KPI. Validación y control de calidad. Web Reporting. Cloud Computing. Media Planning.<br>
</li></ul><strong><u>Idiomas<br>
</u></strong><ul><li> Castellano hablado y escrito correctamente. - Inglés hablado y escrito correctamente.<br>
</li></ul>
<!---->      "
118|1904393756|Statistical Data Scientist|Barcelona, ES|Sanofi|Pharmaceuticals, Chemicals, Biotechnology|Entry level|"
        JOIN OUR <strong>GLOBAL</strong> SUPPLY CHAIN <strong>CENTER OF EXCELLENCE</strong> IN BARCELONA AS A <strong>STATISTICAL DATA SCIENTIST.<br>
<br>
</strong>You will contribute to empower the life of our patients worldwide by using statistical data to provide tangible outcome working with the latest technologies.<br>
<br>
Our ideal candidate will be specialized in statistics and will be focused on how to improve forecasting.<br>
<br>
<strong>Description<br>
<br>
</strong>Improve the forecasting process through the design of forecasting techniques and algorithms in order to minimize MAPE.<br>
<br>
<strong>Responsible for<br>
<br>
</strong>Defining statistical forecast strategies based on advanced algorithms:<br>
<br>
<ul><li>Analyses the client portfolio behaviour and identifies statistical approaches for the different segments;</li><li>Determines MAPE targets;</li><li>Runs forecasting simulations to pick up the best algorithms and optimize their parameters;</li><li>Determine the Daily Sales Profiles;</li><li>Generates the reporting/alerts for internal forecast review.<br>
<br>
</li></ul>Managing statistical forecasting tools:<br>
<br>
<ul><li>Prepare update of performance &amp; baseline review tool;</li><li>Develop and Maintain the forecasting simulation tools;</li><li>Propose optimum statistical parameters calculated through the simulation (such as alpha, beta and gamma parameters);</li><li>Is able to assess the value of the different methods and algorithms and explain them in business terms. Ability to influence executives and senior management on the benefits of utilizing advanced analytics.<br>
<br>
</li></ul><strong>Tools <br>
<br>
</strong>R programming, Kinaxis.<br>
<br>
<strong>Neighbouring functions<br>
<br>
</strong>Statistical Forecaster.<br>
<br>
<strong>The magnitude of impact<br>
<br>
</strong>33-47 markets.<br>
<br>
Advanced level of English required.<br>
<br>
At Sanofi diversity and inclusion is foundational to how we operate and embedded in our Core Values. We recognize to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our colleagues, patients and customers. We respect and celebrate the diversity of our people, their backgrounds and experiences and provide equal opportunity for all.<br>
<br>

<!---->      "
119|1812750575|Data Scientist (Customer Interaction Tribe)|Madrid, ES|ING|Information Technology & Services, Banking, Financial Services|Entry level|"
        <br>
<br>
<br>
<br>
<br>
<br>
<strong>This is Us. <br>
<br>
</strong>A team ofmore than one thousand people sharing an idea: <strong>doing our bit in helping ourclients create a better future for themselves</strong>, providing them with thetools they need to get where they want to go.<br>
<br>
Intoday’s world, we know this happens because we are <strong>a fully online bank</strong>. Wewere born out of that idea and 20 years on, technology, simplicity andtransparency continue to be the ingredients of the recipe that leaves the besttaste in our mouths: being more than just a bank, someone useful in the livesof the millions of clients who have chosen us.<br>
<br>
The waywe do things also mirrors our eagerness to innovate. We are proud to be one ofthe very first banks to work with <strong>agilemethodologies. </strong>It doesn’t ring a bell yet? No worries, we will be delightedto tell you all about it. You will find it’s one of those things you’ll want torepeat over and over.<br>
<br>
Andalthough we are based in Spain, we like to cross borders. <strong>We are lucky towork with international teams every day across 44 countries</strong>, composed ofwomen and men as equal as they are diverse. Because here you are completelyfree to be who you want to be, love whomever you choose, and even go forpineapple as your pizza topping.<br>
<br>
Makingthings happen, helping others be successful, always being one step ahead—that’sour DNA. If you look at yourself in the mirror and your reflection matches ourway of being and working…we are looking forward to meeting you!<br>
<br>
<br>
<br>
<br>
<strong> What are we looking for? <br>
<br>
</strong><strong><u>For Us, a Data Scientist Is Someone Who Has<br>
<br>
</u></strong>MSc or PhD with excellent academic results in thefield of Mathematics, Statistics, Computer Science, Engineering, Econometricsor similar.<br>
<br>
Excellent knowledge of Machine Learning techniques to coveruse cases related to Classification, Regression, Time Series, Clustering, TextMining, etc., as well as knowledge about the modelling process includingpreprocessing, feature engineering and validation approaches and metrics.<br>
<br>
Full proficiency in Python is a requirement.Experience in Spark is desired.<br>
<br>
Experience with using Hadoop ecosystem features, suchas Hive, and databases exploitation with SQL are also required. Visualizationtools familiarity is a plus.<br>
<br>
At least 3 years of experience in a comparable role.<br>
<br>
<strong><u>About You<br>
<br>
</u></strong>Your Data Science knowledge enables you buildinganalytic solutions for business problems from various bank domains (CustomerInteractions, Credit Risk Management, etc.).<br>
<br>
Willing and able to learn and to improve yourtechnical as well your interpersonal skills.<br>
<br>
You have extensive experience with transforming datato add value for your stakeholders.<br>
<br>
You are able to see things from a differentperspective and to make original solutions work in practice.<br>
<br>
Your communication skills enable you to work togetherwith many different parties throughout our organization.<br>
<br>
<strong> What do we offer? <br>
<br>
</strong><strong> Flexible schedule. <br>
<br>
</strong>What goeson at ING matters much to us.<br>
<br>
But weknow that the most important things are outside the office.<br>
<br>
<strong> Free meals. <br>
<br>
</strong>So thatthinking about what to have for lunch doesn’t take up your time or yourcravings.<br>
<br>
<strong> Life and health insurance. <br>
<br>
</strong>For youand all your family (spouse/partner and children).<br>
<br>
<strong><u>Free Company Shuttle.<br>
<br>
</u></strong>We takeyou from Madrid city center to our offices at Las Rozas (and back!)<br>
<br>
<strong><u>Banking Benefits.<br>
<br>
</u></strong>Specialloan or mortgage terms after 6 months working at the bank.<br>
<br>
Andbenefit from our pension plan after 2 years with us.<br>
<br>
<strong> More health, more sports. <br>
<br>
</strong>Paddletennis court and lessons available to you<br>
<br>
Runnersclub with your own trainer<br>
<br>
Clinicswith professional, world-class athletes<br>
<br>
Physiotherapyservice on site
<!---->      "
120|1841738617|Data Science Team Lead|Barcelona, ES|Novartis|Pharmaceuticals|Mid-Senior level|"
        <strong><u>Job Description<br>
<br>
</u></strong><strong> [Data Science Team Lead]– [Barcelona] <br>
</strong>The associate in this position will own the Digital Innovation work stream of the Barcelona Global BPA. The Advanced Analytics Team Lead is responsible for the capabilities and resources needed to operate a financial and business practice using advanced techniques to understand data and produce insights that are of value to Novartis. The mission is to seek financial challenges applying Advanced Analytics and Data Modelling techniques on a variety of small, medium and big data. The employee will drive the development and implementation of advanced forecasting techniques to support key financial processes such as budget, strategic planning and latest outlook. This person will develop methodologies to identify and quantify drivers that impact the financial performances.<br>
<strong> Your responsibilities include, but not limited to:<br>
</strong><ul><li> Direct a team of AA Leads by role modelling a leadership style which is inclusive, proactive, respectful, change agile, innovative and results driven with a strong customer service focus. Coach and mentor team members with regards to current performance and future development; stretch individual team members to achieve outside their comfort zone; motivate and energize the team to achieve challenging objectives while encouraging a high degree of team happiness</li><li> Ensure regular interaction's country/cluster/global partners to review &amp; monitor team performance</li><li> Build and develop team talent by identifying development opportunities and executing training in the various areas of process perfection Advanced Analytics</li><li> Primarily responsible to lead and drive advanced analytics activities in finance with a familiarity and experience with data preparation and processing and ability to build advanced predictive models</li><li> Structure problem domain and drive/define data, process, functional, and architectural requirements with excellent quantitative skills and the ability to tell a story using data Modelling<br>
<br>
<br>
</li></ul><strong><u>Minimum Requirements<br>
<br>
</u></strong><strong> What you’ll bring to the role: <br>
</strong><ul><li> University degree in statistics, operational research, computer science or in a highly quantitative field</li><li> Proficient in written &amp; spoken English.</li><li> Knowledge of European languages have an added advantage</li><li> 5+ years post-graduate experience in a multidisciplinary data &amp; analytics environment or in research with 3+ years in predictive modelling and large data analysis</li><li> 3+ years as a Team Lead<br>
<br>
<br>
</li></ul><strong> Why Novartis <br>
</strong>799 million. That’s how many lives our products touched in 2019. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?<br>
We believe the answers are found when curious, fearless and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to seek the world’s toughest medical challenges.<br>
Imagine what you could do at Novartis!<br>
<strong> We are Novartis. Join us and help us reimagine medicine.<br>
<br>
</strong><strong>Division<br>
</strong>PHARMA<br>
<br>
<strong>Business Unit<br>
</strong>Global Finance&amp;Admin<br>
<br>
<strong>Country<br>
</strong>Spain<br>
<br>
<strong>Work Location<br>
</strong>Barcelona<br>
<br>
<strong><u>Company/Legal Entity<br>
<br>
</u></strong>Novartis Farmacéutica, S.A.<br>
<br>
<strong>Functional Area<br>
</strong>Audit &amp; Finance<br>
<br>
<strong>Job Type<br>
</strong>Full Time<br>
<br>
<strong>Employment Type<br>
</strong>Regular<br>
<br>
<strong>Shift Work<br>
</strong>No
<!---->      "
121|1938704052|Data Engineer|Madrid, ES|ADEREN|Information Technology & Services, Computer Software, Human Resources|Entry level|"
        Seleccionamos<strong> Data Engineer</strong> para participar en proyecto de fabricante de software <strong>Big Data</strong> líder en su sector.<br>
<br>
<strong><u>Funciones<br>
</u></strong><ul> <li>Diseñar, desarrollar y depurar procesos y scripts en SCALA &amp; SPARK para la ingesta de fuentes de datos de formaautomatizada y para realizar los cálculos requeridos.</li> <li>Conocimientos de las siguientes herramientas: GitLab, JIRA, Nexus, Jenkins, Confluence,</li> <li>Diseña y desarrolla código, scripts, flujos de datos, e instalación de software.</li> <li>Identifica e ingesta nuevas fuentes de datos en la plataforma de Big Data</li> <li>Integración nuevas fuentes de información</li> <li>Generación de documentación asociada a los interfaces desarrollados</li> <li>Soporte en posibles procesos de tratamiento y réplica de datos,</li> <li>Debe tener conocimientos técnicos específicos y experiencia práctica de al menos un año trabajando en un entorno</li> <li>Hadoop (Cloudera), incluyendo los sistemas operativos, file systems y las herramientas correspondientes.</li> <li>Generar Documentación técnica asociada,</li> <li>Elaboración de informes de seguimiento requeridos</li> <br>
<br>
</ul><strong><u>Requisitos<br>
</u></strong><ul> <li>Al menos 1 año de experiencia en Diseño y Desarrollo de procesos en entornos Big Data en particular con SCALA y SPARK (Cloudera).</li> <li>Experiencia en entornos Hadoop , Spark, SCALA, Kafka , Hive, Java, Impala, Flume y otras herramientas delecosistema Cloudera.</li> <li>Conocimientos en servicios de administración y operación</li> <li>Buen conocimiento de Unix y habilidades SQL y scripting y programación.</li> <li>Nivel medio de inglés para interactuar con otros equipos de manera verbal y escrita</li> <li>Deseables:</li></ul><ul> <li>Conocimientos en herramientas de integración tecnológicas como herramientas de automatización, control deprocesos, despliegue y planificación (Git , Jenkins, Nexus, JIRA, Confluence ).</li> <li>Conocimientos de Arquitectura de sistemas</li> <li>Conocimientos en bases de datos tanto NoSql como relacionales (Oracle).</li> <li>Conocimiento de herramientas de Modelado de Datos (ERWIN o similar)</li> <li>Conocimiento de herramientas ETL y BI</li> </ul> <br>
<br>
<strong><u>Se Ofrece<br>
</u></strong><ul> <li>Contrato modalidad freelance</li> <li>Tarifa: 230-280 eur/jornada en función de experiencia aportada</li> <li>Proyecto a largo plazo</li> <li>Recurrencia en proyectos</li> <li>Grandes posibilidades de desarrollo profesional</li> <li>Lugar de trabajo:<strong> Madrid.</strong></li></ul>
<!---->      "
122|1918264327|Data Engineer|Província de València, ES|LanguageWire|Translation & Localization|Mid-Senior level|"
        <p>Data Engineer at LanguageWire<br>
<br>
</p> <p><i>LanguageWire is one of the world's leading providers of language and content services. Founded in 2000, LanguageWire continually develops unique technology to help brands reach their full global potential. Backed by a worldwide network of language experts and an intuitive online platform, we make it easy to manage multilingual content.<br>
<br>
</i></p> <p><i>As a member of the Business Finance team, you will</i><i> not have a large internal team to rely on, so individual expertise, breadth of data knowledge, and ability to partner with stakeholders internally as well as externally will be essential for your success. <br>
<br>
</i></p> <p><i>We are looking for an independent minded data engineer who can help us build a new data warehouse infrastructure and help us maintain data discipline across the company.<br>
<br>
<br>
<br>
</i></p><br>
<p><strong>Primary tasks will include<br>
<br>
</strong></p><br>
<ul> <li>Design, implement &amp; maintain Azure (PaaS, DBaaS) and on-premise SQL server architecture</li> <li>Assist with the optimization and upgrade of existing data platform services</li> <li>Migrate existing data from legacy data stores to new platform data stores</li> <li>Monitor database performance, implement changes and apply new patches and versions when required.</li> <li>Build and maintain a data pipeline infrastructure for ETL with a wide variety of data sources, using SQL, cloud based relational, and/or non-relational databases</li> <li>Perform tasks such as: data collection, data cleaning, data aggregation</li> <li>Assemble large and complex data sets to meet functional/non-functional business requirements</li> <br>
</ul><p>Requirements:<br>
<br>
</p><p><strong>It will be beneficial if you are able to:<br>
<br>
</strong></p> <ul> <li>Identify and automate process improvements - optimizing data delivery and re-designing infrastructure for greater scalability.</li> <li>Perform tests and evaluations regularly to ensure data security, privacy and integrity</li> <li>Determine, enforce and document database policies, procedures and standards</li> </ul><br>
<p><br>
<br>
<br>
</p> <p><strong>Qualifications<br>
<br>
</strong></p><br>
<ul> <li>Minimum 3 years of experience in a similar position<br>
 </li> <li>Bachelor's or master's degree in Computer Science, Computer Engineering or similar.</li> <li>Database administration/engineering experience with Microsoft data stack (on-premise and Azure)</li> <li>Database design experience including data warehousing and data marts</li> <li>Exceptional problem-solving skills</li> <li>Strong knowledge about: DAX, ETL &amp; Data Management Tools and TSQL coding, stored procedures, views, troubleshooting &amp; debugging</li> <li>Sufficient coding skills to independently gather data from various sources</li> <li>Knowledge of Power BI</li> <li>A genuine interest in exploring and utilizing new technologies and platforms</li> <li>Be a self-starter and comfortable working in a fast-paced environment</li> <li>Being able to convey your results, methodology, etc. through conversations, written communications or data visualizations</li> <br>
</ul><p>Benefits:<br>
<br>
</p><p><br>
<br>
</p><br>
<p>LanguageWire is a community where communication is open, informal and friendly. The fact that we respect each other personally and professionally promotes collaboration and a positive social environment. We celebrate success, and giving and receiving feedback and recognition is a natural part of our corporate culture.<br>
<br>
</p><br>
<p>Technology is a big part of what keeps LanguageWire ahead of the competition, but we never forget it's a business built and powered by people. We ensure that our entire team is happy in what they do, and everyone has the tools they need to achieve. Because at the end of the day, that's why our customers love to work with us - they enjoy working with a team of enthusiastic people!<br>
<br>
</p><br>
<p><strong>Application<br>
<br>
</strong></p><br>
<p>If you have any questions about the position, please send an e-mail to our HR Partner, Cristian Georgescu at cge@languagewire.com. Please submit your application, CV and salary expectations through our recruitment system:<br>
<br>
<br>
</p><br>
<p><br>
<br>
</p>https://apply.workable.com/languagewire/j/8A72ECDD95/apply/<p><br>
<br>
<br>
</p>
<!---->      "
123|1826136318|Analista de datos(SQL, Access)|Zaragoza, ES|CMC LTD|Information Technology & Services, Computer Software, Human Resources|Entry level|"
        Analista de datos(SQL, Access) en Zaragoza<br>
En Grupo CMC, queremos incorporar un analista de datos con al menos 1 año de experiencia en puestos similares, para uno de nuestros Clientes del sector Energético.<br>
<br>
<strong><u>Requisitos<br>
</u></strong><ul><li> Experiencia en consultas avanzadas en base datos sql server y Access.</li><li> Valorable experiencia trabajando con Excel y Visual Basic, Sap ISU o Salesforce<br>
</li></ul><strong><u>Se Ofrece<br>
</u></strong><ul><li>Contrato indefinido.</li><li>Teletrabajo</li><li>Pertenecer a un equipo de trabajo altamente cualificado en una empresa joven en proceso de expansión.</li><li>Trabajar en un ambiente de trabajo amigable, donde la estrecha relación con los managers y con RRHH facilita el espíritu emprendedor, el intercambio de ideas, la iniciativa y el desarrollo de las personas.</li><li>Formación en distintas tecnologías.</li><li>Desarrollo profesional.</li><li>Estabilidad laboral.</li><li>Participación en proyectos innovadores y punteros para grandes clientes de primer nivel en distintos sectores de mercado.</li><li>Trabajar en una empresa en constante evolución, realizando un trabajo enriquecedor con grandes oportunidades de desarrollo profesional.<br>
</li></ul>Garantizamos estabilidad y proyectos de larga duración y por tanto ofrecemos carrera profesional dentro de la compañía.<br>
Si tienes capacidad de trabajo y ganas de seguir aprendiendo en una empresa dinámica y en constante crecimiento... ¡Ésta es tu oportunidad!<br>
Sql server, Microsoft Access, Microsoft Excel, Visual Basic, Sap, Salesforce
<!---->      "
124|1907708942|Python Developer - Data Engineer|Barcelona, Cataluña / Catalunya, España|Q-tech|Information Technology & Services, Program Development, Computer & Network Security|Mid-Senior level|"
        <p><strong>Actualmente, estamos colaborando con una compañía dedicada a la predicción de energía y meteorología online para el sector de las energías renovables que desarrolla productos predictivos basados en algoritmos de Inteligencia Artiﬁcial utilizando Big Data y datos satelitales. <br>
<br>
 </strong></p><p><strong>DESCRIPCIÓN</strong> </p><p><strong><br>
</strong> </p><p>Buscamos una persona que les ayude a mejorar sus pipelines de datos y los acompañe hacia el futuro. En el equipo de Big Data, formado por analistas, data scientists y desarrolladores de datos, estan a cargo de manejar, organizar y sacar a la luz la mejor información que pasa por su plataforma ¡qué no es poco! </p><p><br>
 </p><p><strong><u>¿Qué tienen?</u></strong> </p><p>- Legacy en forma de monolito que estan desmontando en piezas con una sola responsabilidad. </p><p>- Pipelines de datos y algoritmos de predicción en Python. </p><p>- No tienen equipo de sistemas específico. Trabajan con AWS, toda su infraestructura está en código con control de versiones. </p><p>&nbsp; </p><p><strong>REQUISITOS</strong> </p><p><strong><br>
</strong> </p><p><strong><u>¿Qué es lo que realmente necesitan?</u></strong><br>
 </p><p>- Experiencia en Python 3. </p><p> - Experiencia en librerias de procesado de datos como Pandas, Dask o NumPy. <br>
 </p><p>- Conocimientos de bases de datos (MongoDB). &nbsp;Actualmente participarías en la migración hacia tecnología Serverless. </p><p><br>
 </p><p><strong><u>¿Qué valoran?</u></strong> </p><p>- Interés en cultura DevOps donde desarrollo y sistemas trabajan de la mano para mejorar el stack.<br>
 </p><p>- Experiencia con git.<br>
 </p><p>- Experiencia en frameworks de Big Data (Hadoop, Spark...). </p><p>- Conocimientos básicos de R. </p><p>- Conocimientos de administración de sistemas.<br>
 </p><p>- Conocimientos en web services APIs, principalmente REST. </p><p>- Configuración de servidores con Ansible.<br>
 </p><p><br>
 </p><p><strong><u>¿Qué perfil les gustaría?</u></strong><br>
 </p><p>- Alguien que sepa trabajar en equipo, que le gusten los retos, con capacidad analítica, creativa, imaginativa y capaz de repensar lo pensado para mejorar lo que ya tienen. </p><p>- Que le guste aprender y compartir sus conocimientos. </p><p>- Curiosidad infinita. </p><p>- Capacidad de escuchar a los demás. </p><p>- Inquietud por descubrir tecnologías nuevas. </p><p><br>
 </p><p><strong><u>¿Qué ofrecen?</u></strong><br>
 </p><p>- Horario flexible, como resultado de su mentalidad pro responsabilidad y autonomía.<br>
 </p><p>- Aprendizaje continuo con formaciones internas, cursos, asistencia a conferencias...<br>
 </p><p>- Desarrollo profesional sin límites en una empresa apasionante y un equipo con desafíos constantes. </p><p>- Trabajan orientados a resultados, con metodologías ágiles, con flexibilidad y valorando el sentido de responsabilidad, potenciando la cultura del feedback. </p><p>- La oportunidad de contribuir al crecimiento de una compañía que quiere conseguir un mundo más sostenible.</p>
<!---->      "
125|1901668216|INGENIERO/A TRATAMIENTO DE DATOS|San Adrián, ES|CNTA|Information Technology & Services, Telecommunications, Human Resources|Entry level|"
        ¿Qué harás?<br>
<br>
<strong><u>Las Principales Actividades De Su Función Serán<br>
</u></strong><ul><li> Diseño, desarrollo y programación de aplicaciones informáticas e interfaces ligadas a sensores para<br>
</li></ul>el control de calidad y seguridad de alimentos<br>
<ul><li> Diseño y desarrollo de comunicación entre dispositivos (sensores, PCs…..)</li><li> Desarrollo y programación de captura y almacenamiento de datos en la nube</li><li> Tratamiento y análisis de datos e imágenes: desarrollo de modelos predictivos, análisis de datos<br>
</li></ul>para la ayuda de toma de decisiones, machine learning.<br>
<ul><li> Ejecutar y Coordinar Proyectos de Investigación; planificar coordinar, dirigir y ejecutar técnica y<br>
</li></ul>económicamente los proyectos de I+D relacionados con el área de conocimiento,<br>
<ul><li> Realizar Vigilancia Tecnológica y Detección de Oportunidades: estar al tanto de las novedades,<br>
</li></ul>proponer nuevos proyectos, colaborar en congresos y jornadas científicas<br>
<ul><li> Gestión Comercial; realizar y mantener contactos comerciales para atender a los requerimientos y/o<br>
</li></ul>consultas de los clientes en el marco de los proyectos de su responsabilidad<br>
<br>
¿Qué pedimos?<br>
<br>
Titulado superior Ingeniero de telecomunicaciones (sistemas electrónicos), informático o similar<br>
<br>
<strong><u>Conocimiento y Experiencia En<br>
</u></strong><ul><li>Lenguajes de programación: R, Matlab, Phyton, Java, .net y Visual Basic</li><li>Terminología informática</li><li>Conectividad entre dispositivos</li><li>Captura y tratamiento de datos</li><li>Tratamiento de imágenes</li><li>Desarrollo de interfaces entre dispositivos sensores / captura de datos<br>
</li></ul>Inglés nivel C1.<br>
Carnet de Conducir y Vehículo propio<br>
<br>
¿Qué ofrecemos?<br>
<br>
Proyecto a largo plazo e incorporación inmediata, en un equipo multidisciplinar altamente cualificado y amplias posibilidades de desarrollo profesional.<br>
Contrato estable y remuneración según valía<br>
<br>
Se valora<br>
<br>
Capacidad de conceptualización y resolución.<br>
Capacidad de realizar el trabajo asignado sobrepasando un estándar establecido, esforzadose por mejorar el trabajo propio y alcanzar los objetivos más allá de lo previsto compaginando calidad del trabajo y búsqueda de resultados tangibles.<br>
Gran capacidad de organización, planificación y meticulosidad<br>
Trabajo en equipo<br>
Altas dotes de comunicación tanto oral como escrita
<!---->      "
126|1949303634|Data Analyst para ERP / CRM|Barcelona, ES|Page Personnel|Information Technology & Services, Staffing & Recruiting, Human Resources|Entry level|"
        <strong>Data Analyst para ERP / CRM<br>
</strong><li>Gestíón de Datos, Automatización de procesos, Navision</li><li>Empresa final, Barcelona </li><strong>About Our Client<br>
</strong>Empresa final del sector Servicios.<br>
<br>
<strong><u>Job Description<br>
</u></strong><ul><li>Asegurará la gestión de datos que provienen de fuentes externas. </li><li>Participará en la automatización de procesos e integración con el CRM (Navision) </li><li>Programará <i>queries </i>o desarrollos en SQL/macros para automatizar procesos. </li><li>Análisis de tendencias y negocio. </li><li>Evaluará riesgos, oportunidades, liderarando modelos de predicción y análisis digital. <br>
</li></ul><strong>The Successful Applicant<br>
</strong>El profesional idóneo para este puesto es una persona con formación en Ingeniería y/o ADE; Estadística o Matemáticas con un perfil híbrido entre tecnología y negocio con alta capacidad de análisis y buen manejo de T-SQL y otras herramientas de productividad como PowerBI. Perfil orientado a la automatización de procesos.<br>
<br>
<strong><u>What's On Offer<br>
<br>
</u></strong>Salario entre 28.000 € y 30.000 euros SF en función de la experiencia aportada.<br>
<strong>Contact: Daniel Perez<br>
</strong><strong>Quote job ref: 317470<br>
<strong>Brand: PP</strong></strong>
<!---->      "
127|1954844067|Compañía Internacional: Analista De Datos Con Conocimientos De Programación, Excel Avanzado Y Power Bi|Barcelona, ES|Internacional de Seguros|Market Research, Human Resources, Travel & Tourism|Entry level|"
        Analista de datos con conocimientos de programación, Excel avanzado y power BI Barcelona Compañía internacional Licenciatura/Grado en
<!---->      "
128|1957458696|Grupo Ontwice: Data Analyst|Pozuelo de Alarcón, ES|ONTWICE|Marketing & Advertising, Online Media, Internet|Entry level|"
        ¡Queremos incorporar un crack Digital Analyst en GO! Esta posición te ofrece la posibilidad de desarrollar tus competencias profesionales en un equipo
<!---->      "
129|1840624636|Machine Learning Engineer - Amazon Books|Madrid, ES|Amazon|Computer Software, Information Technology & Services, Internet||"
        <strong><u>Description<br>
<br>
</u></strong>Amazon Books is looking for Software Developer with Machine Learning expertise to help invent new reading experiences for customers around the world. Whether reading on a Kindle device, Kindle app, physical book, or listening to an audio book; whether reading non-fiction, novels, comics, manga, articles, or anything else; our team owns the technology that creates a delightful and immersive reading experience. Our teams work together to solve challenging problems and deliver high quality solutions, with abundant opportunities to learn and experiment. Join us!<br>
<br>
You will be joining the Books IDQ team. This team strives to solve complex catalog quality problems using challenging machine learning and data analysis solutions. You will be exposed to cutting edge big data and machine learning technologies, along to all Amazon catalog technology stack, and you'll be part of a key effort to improve our customers experience by tackling and preventing defects in items in Amazon's catalog.<br>
<br>
We are looking for an outstanding software engineer that embodies Amazon's motto: Work hard, have fun and make history. We expect you to have strong technical, research and analytical skills and are very eager to learn and to contribute to a highly skilled development team. We strongly value your hard work and obsession to solve complex problems on behalf of Amazon customers.<br>
<br>
We look for software engineering leaders who possess a wide variety of skills. As the successful applicant for this role, you will solve varied complex problems across Amazon (including business prioritization, technical challenges in optimization, large-scale computing, machine learning, data mining, big data analysis, distributed systems, web applications, scalability, security, and algorithms, to name just a few). You'll create professional quality software by applying software engineering best practices, while being exposed to a myriad of technologies. As a Software Engineer at Amazon, you will be expected participate in your team's regular on-call rotations.<br>
<br>
Your work will improve the experience of millions of daily customers using Amazon across the globe. You will have the chance to have great customer impact and continue growing in one of the most innovative companies in the world.<br>
<br>
This position will be based in Madrid, Spain<br>
<br>
<br>
<strong><u>Basic Qualifications<br>
</u></strong><ul><li> 3+ years experience building production software systems</li><li> Experience applying and fine tuning Machine Learning algorithms and tools to solve real-world problems</li><li> Bachelor's degree in Computer Science or related field or equivalent experience</li><li> Experience with a modern programming languages (Java, C/C++, Objective C, etc.)</li><li> Experience with Python or R</li><li> Comfortable with written and/or verbal communication<br>
</li></ul><strong><u>Preferred Qualifications<br>
</u></strong><ul><li> Master's degree in Computer Science or related field</li><li> Design/development skills and experience driving projects from concept to prototype to production</li><li> Extensive experience with Machine Learning algorithms and technologies</li><li> Deep understanding of Machine Learning concepts</li><li> Experience defining system architectures and exploring technical feasibility trade-offs</li><li> Experience developing cloud software services and an understanding of design for scalability, performance and reliability<br>
<br>
</li></ul><strong>Company</strong> - Amazon Spain Services, S.L.<br>
Job ID: A1046121
<!---->      "
